Rk,Player,Pos,Squad,Age,Club,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PlayerID,AstPer90,G+APer90,GlsPer90,G-PKPer90,G+A-PKPer90,SecondPos
841,Xaver Schlager,MF,at Austria,28.0,1.de RB Leipzig,1997.0,4.0,4.0,238.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8f056768,0.38,0.38,0.0,0.0,0.38,N/A
842,Nico Schlotterbeck,DF,de Germany,26.0,1.de Dortmund,1999.0,2.0,2.0,135.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34e12499,0.0,0.67,0.67,0.67,0.67,N/A
843,Romano Schmid,MF,at Austria,26.0,1.de Werder Bremen,2000.0,4.0,4.0,263.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,220ace7e,0.0,0.34,0.34,0.34,0.34,FW
844,Kamogelo Sebelebele,DF,za South Africa,23.0,1.za Orlando Pirates,2002.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cc014f7d,0.0,0.0,0.0,0.0,0.0,MF
845,Abdoulaye Seck,DF,sn Senegal,34.0,1.il Maccabi Haifa,1992.0,1.0,1.0,57.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,f07a0fe5,1.58,1.58,0.0,0.0,1.58,N/A
846,Alidu Seidu,DF,gh Ghana,26.0,1.fr Rennes,2000.0,1.0,0.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,cea59f02,0.0,0.0,0.0,0.0,0.0,N/A
847,Nicolas Seiwald,MF,at Austria,25.0,1.de RB Leipzig,2001.0,4.0,4.0,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28c6e925,0.0,0.0,0.0,0.0,0.0,N/A
848,Ayumu Seko,DF,jp Japan,26.0,1.fr Le Havre,2000.0,2.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5c6a4059,0.0,0.0,0.0,0.0,0.0,N/A
849,Egil Selvik,GK,no Norway,28.0,2.eng Watford,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05d89c1c,0.0,0.0,0.0,0.0,0.0,N/A
850,Ken Sema,FW,se Sweden,32.0,1.cy Pafos FC,1993.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770bd68,0.0,0.0,0.0,0.0,0.0,MF
851,Nélson Semedo,DF,pt Portugal,32.0,1.tr Fenerbahçe,1993.0,4.0,0.0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,d04b94db,0.0,0.0,0.0,0.0,0.0,MF
852,Willy Semedo,FW,cv Cabo Verde,32.0,1.cy AC Omonia,1994.0,3.0,1.0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d1edc98f,0.0,0.0,0.0,0.0,0.0,N/A
853,Antoine Semenyo,MF,gh Ghana,26.0,1.eng Manchester City,2000.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,efd2ec23,0.0,0.0,0.0,0.0,0.0,FW
854,Marvin Senaya,DF,gh Ghana,25.0,1.fr Auxerre,2001.0,4.0,4.0,278.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1d383c10,0.0,0.0,0.0,0.0,0.0,N/A
855,Marcos Senesi,DF,ar Argentina,29.0,1.eng Bournemouth,1997.0,2.0,1.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35141f4c,0.0,0.0,0.0,0.0,0.0,N/A
856,Igor Sergeev,FW,uz Uzbekistan,33.0,1.ir Persepolis,1993.0,3.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8df41977,0.0,0.0,0.0,0.0,0.0,N/A
857,Jean Seri,MF,ci Côte d'Ivoire,34.0,1.si NK Maribor,1991.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10efd0e1,0.0,0.0,0.0,0.0,0.0,N/A
858,Kim Seung-gyu,GK,kr Korea Republic,35.0,1.jp FC Tokyo,1990.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eabaafa6,0.0,0.0,0.0,0.0,0.0,N/A
859,Paik Seung-ho,MF,kr Korea Republic,29.0,2.eng Birmingham City,1997.0,3.0,3.0,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1e1bea09,0.0,0.0,0.0,0.0,0.0,N/A
860,Joaquin Seys,DF,be Belgium,21.0,1.be Club Brugge,2005.0,1.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0beabf0a,0.0,0.0,0.0,0.0,0.0,N/A
861,Jacob Shaffelburg,MF,ca Canada,26.0,1.us LAFC,1999.0,5.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339a2561,0.0,0.0,0.0,0.0,0.0,N/A
862,Mohammed Abu Al-Shamat,MF,sa Saudi Arabia,23.0,1.sa Al-Qadsiah,2002.0,3.0,1.0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dd65e243,0.0,0.0,0.0,0.0,0.0,N/A
863,Lawrence Shankland,FW,sct Scotland,30.0,1.sct Hearts,1995.0,2.0,2.0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63b1a176,0.0,0.0,0.0,0.0,0.0,N/A
864,Sharara,FW,jo Jordan,28.0,1.ma Raja Casablanca,1997.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67e2aed8,0.0,0.0,0.0,0.0,0.0,N/A
865,Aimar Sher,MF,iq Iraq,23.0,1.no Sarpsborg 08,2002.0,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ef301f96,0.0,0.0,0.0,0.0,0.0,N/A
866,Kento Shiogai,FW,jp Japan,21.0,1.de Wolfsburg,2005.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6bc2fef7,0.0,0.0,0.0,0.0,0.0,N/A
867,Mostafa Shobeir,GK,eg Egypt,26.0,1.eg Al Ahly,2000.0,5.0,5.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0cb1d2ba,0.0,0.0,0.0,0.0,0.0,N/A
868,Eldor Shomurodov,FW,uz Uzbekistan,30.0,1.tr Başakşehir,1995.0,3.0,3.0,269.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,57469b2d,0.0,0.33,0.33,0.33,0.33,N/A
869,Otabek Shukurov,MF,uz Uzbekistan,29.0,1.ae Baniyas FC,1996.0,3.0,3.0,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62032a56,0.0,0.0,0.0,0.0,0.0,N/A
870,Nkosinathi Sibisi,DF,za South Africa,30.0,1.za Orlando Pirates,1995.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,932f8e2b,0.0,0.0,0.0,0.0,0.0,N/A
871,Kwasi Sibo,MF,gh Ghana,27.0,1.es Oviedo,1998.0,4.0,3.0,248.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,be834ad7,0.0,0.0,0.0,0.0,0.0,N/A
872,Niko Sigur,MF,ca Canada,22.0,1.hr Hajduk Split,2003.0,3.0,1.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5c56986b,0.0,0.0,0.0,0.0,0.0,N/A
873,Bernardo Silva,MF,pt Portugal,31.0,1.eng Manchester City,1994.0,4.0,1.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3eb22ec9,0.0,0.0,0.0,0.0,0.0,N/A
874,Éderson Silva,MF,br Brazil,26.0,1.it Atalanta,1999.0,2.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a9202def,0.0,0.0,0.0,0.0,0.0,N/A
875,Giuliano Simeone,FW,ar Argentina,23.0,1.es Atlético Madrid,2002.0,3.0,2.0,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a6536561,0.0,0.0,0.0,0.0,0.0,N/A
876,Dominique Simon,MF,ht Haiti,25.0,1.sk 1. FC Tatran Prešov B,2000.0,2.0,0.0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ffd8e8c5,0.0,0.0,0.0,0.0,0.0,N/A
877,Unai Simón,GK,es Spain,29.0,1.es Athletic Club,1997.0,8.0,8.0,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5dcf3e90,0.0,0.0,0.0,0.0,0.0,N/A
878,Sarpreet Singh,MF,nz New Zealand,27.0,1.au Wellington,1999.0,3.0,3.0,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4ba886c6,0.0,0.0,0.0,0.0,0.0,N/A
879,Wilfried Singo,DF,ci Côte d'Ivoire,25.0,1.tr Galatasaray,2000.0,2.0,2.0,171.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8b609c34,0.53,0.53,0.0,0.0,0.53,N/A
880,Sphephelo Sithole,MF,za South Africa,27.0,1.pt Tondela,1999.0,3.0,3.0,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33bcd4b3,0.0,0.0,0.0,0.0,0.0,N/A
881,Ellyes Skhiri,MF,tn Tunisia,31.0,1.de Frankfurt,1995.0,3.0,3.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2211709,0.0,0.0,0.0,0.0,0.0,DF
882,Alexandr Sojka,MF,cz Czechia,23.0,1.cz Viktoria Plzeň,2003.0,3.0,2.0,141.0,1.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,765b7bfc,0.64,0.64,0.0,0.0,0.64,DF
883,Ramón Sosa,FW,py Paraguay,26.0,1.br Palmeiras,1999.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2d3417a1,0.0,0.0,0.0,0.0,0.0,MF
884,Tomáš Souček,MF,cz Czechia,31.0,1.eng West Ham,1995.0,3.0,1.0,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6613c819,0.0,0.0,0.0,0.0,0.0,N/A
885,Harry Souttar,DF,au Australia,27.0,2.eng Leicester City,1998.0,4.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0a6cb1b1,0.0,0.0,0.0,0.0,0.0,N/A
886,Djibril Sow,MF,ch Switzerland,29.0,1.es Sevilla,1997.0,4.0,2.0,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4c6facae,0.0,0.0,0.0,0.0,0.0,N/A
887,Çağlar Söyüncü,DF,tr Türkiye,30.0,1.tr Fenerbahçe,1996.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21166ff4,0.0,0.0,0.0,0.0,0.0,N/A
888,Djed Spence,DF,eng England,25.0,1.eng Tottenham,2000.0,8.0,4.0,404.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9bc9a519,0.0,0.0,0.0,0.0,0.0,N/A
889,Marko Stamenic,MF,nz New Zealand,24.0,2.eng Swansea City,2002.0,3.0,3.0,269.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,690d1049,0.0,0.0,0.0,0.0,0.0,N/A
890,Josip Stanišić,DF,hr Croatia,26.0,1.de Bayern Munich,2000.0,4.0,4.0,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7ed08d5c,0.25,0.25,0.0,0.0,0.25,MF
891,Carl Starfelt,DF,se Sweden,31.0,1.es Celta Vigo,1995.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5cfec13d,0.0,0.0,0.0,0.0,0.0,N/A
892,Ross Stewart,FW,sct Scotland,29.0,2.eng Southampton,1996.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18986367,0.0,0.0,0.0,0.0,0.0,N/A
893,Angelo Stiller,MF,de Germany,25.0,1.de Stuttgart,2001.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3b1ed320,0.0,0.0,0.0,0.0,0.0,N/A
894,John Stones,DF,eng England,32.0,1.eng Manchester City,1994.0,5.0,3.0,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5eecec3d,0.0,0.0,0.0,0.0,0.0,N/A
895,Jørgen Strand Larsen,FW,no Norway,26.0,1.eng Crystal Palace,2000.0,2.0,1.0,105.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,f553b2b3,0.0,0.0,0.0,0.0,0.0,N/A
896,Elliot Stroud,MF,se Sweden,23.0,1.se Mjällby,2002.0,4.0,2.0,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff11bdec,0.0,0.0,0.0,0.0,0.0,N/A
897,Luis Suárez,FW,co Colombia,28.0,1.pt Sporting CP,1997.0,5.0,3.0,331.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,eeba07f8,0.27,0.27,0.0,0.0,0.27,N/A
898,Luka Sučić,FW,hr Croatia,23.0,1.es Real Sociedad,2002.0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e1378e1,0.0,0.0,0.0,0.0,0.0,MF
899,Petar Sučić,MF,hr Croatia,22.0,1.it Inter,2003.0,4.0,3.0,289.0,3.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,23fb46ea,0.31,0.62,0.31,0.31,0.62,FW
900,Yukinari Sugawara,MF,jp Japan,25.0,1.de Werder Bremen,2000.0,4.0,1.0,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580bcd18,0.0,0.0,0.0,0.0,0.0,N/A
901,Rebin Sulaka,DF,iq Iraq,34.0,1.th Port FC,1992.0,2.0,1.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,928bec06,0.0,0.0,0.0,0.0,0.0,N/A
902,Pavel Šulc,FW,cz Czechia,25.0,1.fr Lyon,2000.0,3.0,2.0,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e9b893af,0.0,0.0,0.0,0.0,0.0,N/A
903,Kamaldeen Sulemana,MF,gh Ghana,24.0,1.us Atlanta Utd,2002.0,2.0,2.0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a62f8bf1,0.0,0.0,0.0,0.0,0.0,FW
904,Crysencio Summerville,FW,nl Netherlands,24.0,1.eng West Ham,2001.0,4.0,2.0,253.0,2.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,df04eb4b,0.71,1.42,0.71,0.71,1.42,N/A
905,Ivan Šunjić,MF,ba Bosnia–Herz,29.0,1.cy Pafos FC,1996.0,4.0,3.0,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e18098de,0.0,0.0,0.0,0.0,0.0,N/A
906,Finn Surman,DF,nz New Zealand,22.0,1.us Portland Timbers,2003.0,3.0,3.0,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,016e419b,0.0,0.33,0.33,0.33,0.33,N/A
907,Josip Šutalo,DF,hr Croatia,26.0,1.nl Ajax,2000.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33a6a650,0.0,0.0,0.0,0.0,0.0,N/A
908,Junnosuke Suzuki,DF,jp Japan,22.0,1.dk FC Copenhagen,2003.0,2.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77428b1e,0.0,0.0,0.0,0.0,0.0,N/A
909,Yuito Suzuki,FW,jp Japan,24.0,1.de Freiburg,2001.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c25a7a2a,0.0,0.0,0.0,0.0,0.0,MF
910,Zion Suzuki,GK,jp Japan,23.0,1.it Parma,2002.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51e1f4f5,0.0,0.0,0.0,0.0,0.0,N/A
911,Mattias Svanberg,MF,se Sweden,27.0,1.de Wolfsburg,1999.0,2.0,0.0,16.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,92d83c27,0.0,5.63,5.63,5.63,5.63,N/A
912,Daniel Svensson,DF,se Sweden,24.0,1.de Dortmund,2002.0,3.0,1.0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124c9382,0.0,0.0,0.0,0.0,0.0,N/A
913,Alexander Sørloth,FW,no Norway,30.0,1.es Atlético Madrid,1995.0,5.0,5.0,337.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e92cd3f7,0.0,0.0,0.0,0.0,0.0,N/A
914,Musa Al-Taamari,FW,jo Jordan,29.0,1.fr Rennes,1997.0,3.0,2.0,215.0,2.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,f15f8b2b,0.42,0.84,0.42,0.42,0.84,N/A
915,Haris Tabaković,FW,ba Bosnia–Herz,31.0,2.de Schalke 04,1994.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723b19c7,0.0,0.0,0.0,0.0,0.0,N/A
916,Lee Tae-seok,MF,kr Korea Republic,23.0,1.at Austria Wien,2002.0,2.0,2.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32257cce,0.0,0.0,0.0,0.0,0.0,N/A
917,Nicolás Tagliafico,DF,ar Argentina,33.0,1.fr Lyon,1992.0,7.0,5.0,476.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f0661424,0.0,0.0,0.0,0.0,0.0,N/A
918,Jonathan Tah,DF,de Germany,30.0,1.de Bayern Munich,1996.0,4.0,4.0,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bd142efb,0.0,0.0,0.0,0.0,0.0,N/A
919,Benjamin Tahirovic,MF,ba Bosnia–Herz,23.0,1.dk Brøndby,2003.0,4.0,2.0,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eb3022c3,0.0,0.0,0.0,0.0,0.0,N/A
920,Zaid Tahseen,DF,iq Iraq,25.0,1.uz Pakhtakor Tashkent FK,2001.0,2.0,2.0,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,f3380f7e,0.0,0.0,0.0,0.0,0.0,N/A
921,Chemsdine Talbi,MF,ma Morocco,21.0,1.eng Sunderland,2005.0,5.0,1.0,179.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47ce793b,0.5,0.5,0.0,0.0,0.5,N/A
922,Montassar Talbi,DF,tn Tunisia,28.0,1.fr Lorient,1998.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a4a44eb0,0.0,0.0,0.0,0.0,0.0,N/A
923,Hassan Al Tambakti,DF,sa Saudi Arabia,27.0,1.sa Al-Hilal,1999.0,3.0,3.0,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6d78c320,0.0,0.0,0.0,0.0,0.0,N/A
924,Ao Tanaka,MF,jp Japan,27.0,1.eng Leeds United,1998.0,3.0,2.0,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1d36d6b6,0.0,0.0,0.0,0.0,0.0,N/A
925,Shogo Taniguchi,DF,jp Japan,34.0,1.be Sint-Truiden,1991.0,3.0,2.0,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,828a9c47,0.0,0.0,0.0,0.0,0.0,N/A
926,Mehdi Taremi,FW,ir IR Iran,33.0,1.gr Olympiacos,1992.0,3.0,3.0,259.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4c2a5d34,0.0,0.0,0.0,0.0,0.0,N/A
927,Aurélien Tchouaméni,MF,fr France,26.0,1.es Real Madrid,2000.0,4.0,4.0,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4f255115,0.25,0.25,0.0,0.0,0.25,N/A
928,Arthur Theate,DF,be Belgium,26.0,1.de Frankfurt,2000.0,3.0,2.0,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,df8d6029,0.0,0.0,0.0,0.0,0.0,N/A
929,Igor Thiago,FW,br Brazil,24.0,1.eng Brentford,2001.0,1.0,1.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dc45ac24,0.0,0.0,0.0,0.0,0.0,N/A
930,Malick Thiaw,DF,de Germany,24.0,1.eng Newcastle,2001.0,2.0,0.0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff5ea0bf,0.0,0.0,0.0,0.0,0.0,MF
931,Ryan Thomas,MF,nz New Zealand,31.0,1.nl Zwolle,1994.0,3.0,1.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95efdac2,0.0,0.0,0.0,0.0,0.0,N/A
932,Brandon Thomas-Asante,FW,gh Ghana,27.0,2.eng Coventry City,1998.0,2.0,0.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fb152f96,0.0,0.0,0.0,0.0,0.0,MF
933,Morten Thorsby,MF,no Norway,30.0,1.it Cremonese,1996.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d1b49282,0.0,0.0,0.0,0.0,0.0,N/A
934,Kristian Thorstvedt,MF,no Norway,27.0,1.it Sassuolo,1999.0,2.0,1.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76ff8d0d,0.0,0.0,0.0,0.0,0.0,N/A
935,Marcus Thuram,FW,fr France,28.0,1.it Inter,1997.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6f8cd6d0,0.0,0.0,0.0,0.0,0.0,MF
936,Youri Tielemans,MF,be Belgium,29.0,1.eng Aston Villa,1997.0,5.0,5.0,474.0,5.3,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,56f7a928,0.0,0.38,0.38,0.19,0.19,N/A
937,Kieran Tierney,MF,sct Scotland,29.0,1.sct Celtic,1997.0,2.0,1.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fce2302c,0.0,0.0,0.0,0.0,0.0,N/A
938,Guus Til,FW,nl Netherlands,28.0,1.nl PSV,1997.0,1.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e44569a,0.0,0.0,0.0,0.0,0.0,MF
939,Malik Tillman,MF,us United States,24.0,1.de Leverkusen,2002.0,5.0,4.0,356.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,a5420709,0.25,0.76,0.51,0.51,0.76,N/A
940,Quinten Timber,MF,nl Netherlands,24.0,1.fr Marseille,2001.0,2.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803e7aca,0.0,0.0,0.0,0.0,0.0,N/A
941,Takehiro Tomiyasu,DF,jp Japan,27.0,1.nl Ajax,1998.0,3.0,2.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b3af9be1,0.0,0.0,0.0,0.0,0.0,N/A
942,Ivan Toney,FW,eng England,30.0,1.sa Al-Ahli,1996.0,2.0,1.0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e09f279b,0.0,0.0,0.0,0.0,0.0,N/A
943,Mehdi Torabi,MF,ir IR Iran,31.0,1.ir Tractor,1994.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74567feb,0.0,0.0,0.0,0.0,0.0,N/A
944,Félix Torres Caicedo,DF,ec Ecuador,29.0,1.br Internacional,1997.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c0a8860f,0.0,0.0,0.0,0.0,0.0,N/A
945,Ferran Torres,FW,es Spain,26.0,1.es Barcelona,2000.0,8.0,1.0,288.0,3.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,9e1035f8,0.31,0.62,0.31,0.31,0.62,N/A
946,Sebastian Tounekti,FW,tn Tunisia,23.0,1.sct Celtic,2002.0,3.0,1.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584fee1f,0.0,0.0,0.0,0.0,0.0,N/A
947,Bazoumana Touré,MF,ci Côte d'Ivoire,20.0,1.de Hoffenheim,2006.0,3.0,1.0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93945a50,0.0,0.0,0.0,0.0,0.0,N/A
948,Mo Touré,FW,au Australia,22.0,2.eng Norwich City,2004.0,3.0,2.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ac64b4e,0.0,0.0,0.0,0.0,0.0,N/A
949,Kai Trewin,DF,au Australia,25.0,1.us NYCFC,2001.0,1.0,0.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1ab3d134,0.0,0.0,0.0,0.0,0.0,MF
950,Trézéguet,MF,eg Egypt,31.0,1.eg Al Ahly,1994.0,4.0,1.0,164.0,1.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3ae14ed1,0.55,1.1,0.55,0.55,1.1,N/A
951,Francisco Trincão,FW,pt Portugal,26.0,1.pt Sporting CP,1999.0,1.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77e39b04,0.0,0.0,0.0,0.0,0.0,MF
952,Leandro Trossard,MF,be Belgium,31.0,1.eng Arsenal,1994.0,6.0,6.0,506.0,5.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,38ceb24a,0.36,0.71,0.36,0.36,0.71,FW
953,Auston Trusty,DF,us United States,27.0,1.sct Celtic,1998.0,2.0,1.0,101.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,cddf767b,0.0,0.89,0.89,0.89,0.89,N/A
954,Axel Tuanzebe,DF,cd Congo DR,28.0,1.eng Burnley,1997.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2baec6ce,0.0,0.0,0.0,0.0,0.0,N/A
955,Matt Turner,GK,us United States,31.0,1.us NE Revolution,1994.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4a51ba65,0.0,0.0,0.0,0.0,0.0,N/A
956,Ayase Ueda,FW,jp Japan,27.0,1.nl Feyenoord,1998.0,4.0,4.0,321.0,3.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,c0295327,0.28,0.84,0.56,0.56,0.84,N/A
